2024-06-06 18:09:54,373: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-06-06 18:09:54,881: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-06 18:09:54,883: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-06 18:09:54,883: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-06 18:09:54,883: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-06 18:09:54,884: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:54[0m
2024-06-06 18:09:56,614: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,614: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,615: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-06 18:09:56,615: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,615: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,615: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,615: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,615: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,615: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,616: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-06 18:09:56,616: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-06-06 18:09:56,616: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,616: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,617: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,617: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-06-06 18:09:56,617: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,618: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,618: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-06 18:09:56,618: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,618: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,618: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,619: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,619: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,619: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,619: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-06-06 18:09:56,619: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-06 18:09:56,620: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,620: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,620: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,621: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,621: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,621: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,621: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,621: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,621: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,622: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,622: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,622: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-06-06 18:09:56,622: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-06-06 18:09:56,623: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,623: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,623: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,624: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,624: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,624: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,625: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,625: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-06-06 18:09:56,625: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-06-06 18:09:56,625: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,626: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,626: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,627: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,627: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,627: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,627: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,627: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,628: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-06-06 18:09:56,628: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-06-06 18:09:56,628: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,628: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,629: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,629: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,629: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,629: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,629: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,630: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,630: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,630: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,630: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,630: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-06-06 18:09:56,631: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-06-06 18:09:56,631: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,631: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,632: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,632: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,632: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,632: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,632: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,632: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,632: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,633: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,633: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,633: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-06-06 18:09:56,633: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-06-06 18:09:56,634: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-06-06 18:09:56,634: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,634: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,634: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,634: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,634: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,635: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,635: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,635: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,635: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,636: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,636: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,636: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,636: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-06-06 18:09:56,637: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,637: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,637: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,637: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,637: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,637: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,638: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-06-06 18:09:56,638: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-06-06 18:09:56,638: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,638: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,638: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,638: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,638: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,638: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,639: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-06-06 18:09:56,639: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,639: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,640: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-06 18:09:56,640: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,640: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,641: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-06-06 18:09:56,641: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-06 18:09:56,641: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,642: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,642: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,643: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,643: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,643: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,643: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,643: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,644: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-06-06 18:09:56,644: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-06-06 18:09:56,644: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,644: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,645: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,645: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,646: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,646: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,646: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,646: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,646: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-06-06 18:09:56,646: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-06-06 18:09:56,647: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,647: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,648: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,648: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,648: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,649: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,649: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,649: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-06-06 18:09:56,649: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-06-06 18:09:56,650: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,650: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,650: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,650: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:09:56[0m
2024-06-06 18:09:56,651: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,651: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,652: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:09:56,652: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-06-06 18:09:56,652: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-06-06 18:09:56,653: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-06-06 18:09:56,653: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,653: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,653: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,653: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,653: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,653: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,653: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,653: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,654: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,654: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,654: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,654: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,654: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-06-06 18:09:56,655: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,655: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,655: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,655: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,655: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,655: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,655: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-06-06 18:09:56,655: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-06-06 18:09:56,655: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,655: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,656: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,656: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-06-06 18:09:56,656: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,656: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:09:56,656: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-06-06 18:09:56,656: asyncio: INFO: [MLTrader] Executing the on_strategy_end lifecycle method
2024-06-06 18:09:57,311: root: INFO: Backtesting finished
2024-06-06 18:10:00,337: backtest_stats: INFO: Backtest took 0:00:05.964700 for a speed of 0.000
