2024-06-06 18:47:49,857: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-06-06 18:47:49,857: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-06-06 18:47:50,430: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-06-06 18:47:50,430: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-06 18:47:50,430: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-06-06 18:47:50,430: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-06 18:47:50,431: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:50[0m
2024-06-06 18:47:50,431: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:50,870: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:52,065: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:52[0m
2024-06-06 18:47:52,067: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:52,067: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-06-06 18:47:52,067: root: INFO: Current backtesting datetime 2024-01-03 09:30:00-05:00
2024-06-06 18:47:52,067: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:52[0m
2024-06-06 18:47:52,068: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:52,068: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:52,345: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:52[0m
2024-06-06 18:47:52,346: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:52,347: root: INFO: Current backtesting datetime 2024-01-03 16:00:00-05:00
2024-06-06 18:47:52,347: root: INFO: Current backtesting datetime 2024-01-04 09:30:00-05:00
2024-06-06 18:47:52,347: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:52[0m
2024-06-06 18:47:52,348: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:52,348: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:52,629: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:52[0m
2024-06-06 18:47:52,630: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:52,630: root: INFO: Current backtesting datetime 2024-01-04 16:00:00-05:00
2024-06-06 18:47:52,630: root: INFO: Current backtesting datetime 2024-01-05 09:30:00-05:00
2024-06-06 18:47:52,631: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:52[0m
2024-06-06 18:47:52,631: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:52,631: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:52,912: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:52[0m
2024-06-06 18:47:52,913: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:52,913: root: INFO: Current backtesting datetime 2024-01-05 16:00:00-05:00
2024-06-06 18:47:52,913: root: INFO: Current backtesting datetime 2024-01-06 09:30:00-05:00
2024-06-06 18:47:52,913: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-06-06 18:47:52,914: root: INFO: Current backtesting datetime 2024-01-06 09:29:00-05:00
2024-06-06 18:47:52,915: root: INFO: Current backtesting datetime 2024-01-06 09:29:00-05:00
2024-06-06 18:47:52,915: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-06-06 18:47:52,915: root: INFO: Current backtesting datetime 2024-01-08 08:30:00-05:00
2024-06-06 18:47:52,916: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-06 18:47:52,916: root: INFO: Current backtesting datetime 2024-01-08 09:30:00-05:00
2024-06-06 18:47:52,916: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-06 18:47:52,917: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:52[0m
2024-06-06 18:47:52,917: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:52,918: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:53,153: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:53[0m
2024-06-06 18:47:53,154: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:53,154: root: INFO: Current backtesting datetime 2024-01-08 16:00:00-05:00
2024-06-06 18:47:53,154: root: INFO: Current backtesting datetime 2024-01-09 09:30:00-05:00
2024-06-06 18:47:53,154: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:53[0m
2024-06-06 18:47:53,155: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:53,155: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:53,475: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:53[0m
2024-06-06 18:47:53,476: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:53,477: root: INFO: Current backtesting datetime 2024-01-09 16:00:00-05:00
2024-06-06 18:47:53,477: root: INFO: Current backtesting datetime 2024-01-10 09:30:00-05:00
2024-06-06 18:47:53,477: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:53[0m
2024-06-06 18:47:53,477: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:53,478: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:53,763: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:53[0m
2024-06-06 18:47:53,776: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:53,777: root: INFO: Current backtesting datetime 2024-01-10 16:00:00-05:00
2024-06-06 18:47:53,777: root: INFO: Current backtesting datetime 2024-01-11 09:30:00-05:00
2024-06-06 18:47:53,788: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:53[0m
2024-06-06 18:47:53,789: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:53,790: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:54,058: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:54[0m
2024-06-06 18:47:54,059: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:54,059: root: INFO: Current backtesting datetime 2024-01-11 16:00:00-05:00
2024-06-06 18:47:54,059: root: INFO: Current backtesting datetime 2024-01-12 09:30:00-05:00
2024-06-06 18:47:54,060: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:54[0m
2024-06-06 18:47:54,060: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:54,061: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:54,326: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:54[0m
2024-06-06 18:47:54,327: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:54,328: root: INFO: Current backtesting datetime 2024-01-12 16:00:00-05:00
2024-06-06 18:47:54,328: root: INFO: Current backtesting datetime 2024-01-13 09:30:00-05:00
2024-06-06 18:47:54,328: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-06-06 18:47:54,329: root: INFO: Current backtesting datetime 2024-01-13 09:29:00-05:00
2024-06-06 18:47:54,329: root: INFO: Current backtesting datetime 2024-01-13 09:29:00-05:00
2024-06-06 18:47:54,329: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-06-06 18:47:54,330: root: INFO: Current backtesting datetime 2024-01-16 08:30:00-05:00
2024-06-06 18:47:54,330: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-06 18:47:54,330: root: INFO: Current backtesting datetime 2024-01-16 09:30:00-05:00
2024-06-06 18:47:54,330: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-06 18:47:54,331: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:54[0m
2024-06-06 18:47:54,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:54,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:54,491: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:54[0m
2024-06-06 18:47:54,492: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:54,492: root: INFO: Current backtesting datetime 2024-01-16 16:00:00-05:00
2024-06-06 18:47:54,493: root: INFO: Current backtesting datetime 2024-01-17 09:30:00-05:00
2024-06-06 18:47:54,493: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:54[0m
2024-06-06 18:47:54,493: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:54,494: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:54,728: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:54[0m
2024-06-06 18:47:54,729: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:54,729: root: INFO: Current backtesting datetime 2024-01-17 16:00:00-05:00
2024-06-06 18:47:54,729: root: INFO: Current backtesting datetime 2024-01-18 09:30:00-05:00
2024-06-06 18:47:54,730: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:54[0m
2024-06-06 18:47:54,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:54,744: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:55,017: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:55[0m
2024-06-06 18:47:55,018: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:55,018: root: INFO: Current backtesting datetime 2024-01-18 16:00:00-05:00
2024-06-06 18:47:55,019: root: INFO: Current backtesting datetime 2024-01-19 09:30:00-05:00
2024-06-06 18:47:55,019: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-06 18:47:55[0m
2024-06-06 18:47:55,019: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:55,021: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-06 18:47:55,300: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-06 18:47:55[0m
2024-06-06 18:47:55,301: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-06-06 18:47:55,302: root: INFO: Current backtesting datetime 2024-01-19 16:00:00-05:00
2024-06-06 18:47:55,302: root: INFO: Current backtesting datetime 2024-01-20 09:30:00-05:00
2024-06-06 18:47:55,302: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-06-06 18:47:55,303: root: INFO: Current backtesting datetime 2024-01-20 09:29:00-05:00
2024-06-06 18:47:55,304: root: INFO: Current backtesting datetime 2024-01-20 09:29:00-05:00
2024-06-06 18:47:55,304: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-06-06 18:47:55,304: root: INFO: Current backtesting datetime 2024-01-22 08:30:00-05:00
2024-06-06 18:47:55,304: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-06 18:47:55,305: root: INFO: Current backtesting datetime 2024-01-22 09:30:00-05:00
2024-06-06 18:47:55,305: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
