datetime,portfolio_value,cash,return
2023-03-11 09:30:00-05:00,100000.0,100000.0,0.0
2023-03-13 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-14 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-15 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-16 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-17 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-18 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-20 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-21 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-22 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-23 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-24 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-25 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-27 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-28 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-29 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-30 09:30:00-04:00,100000.0,100000.0,0.0
2023-03-31 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-01 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-03 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-04 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-05 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-06 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-07 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-10 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-11 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-12 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-13 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-14 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-15 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-17 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-18 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-19 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-20 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-21 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-22 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-24 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-25 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-26 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-27 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-28 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-29 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-01 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-02 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-03 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-04 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-05 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-06 09:30:00-04:00,100000.0,98290.20004272461,0.0
2023-05-08 09:30:00-04:00,100020.70007324219,98290.20004272461,0.00020700073242196915
2023-05-09 09:30:00-04:00,100020.40008544922,98290.20004272461,-2.9992570812487074e-06
2023-05-10 09:30:00-04:00,100028.70010375977,98290.20004272461,8.298325445066368e-05
2023-05-11 09:30:00-04:00,100026.39999389648,98290.20004272461,-2.2994499187634077e-05
2023-05-12 09:30:00-04:00,100026.39999389648,98290.20004272461,0.0
2023-05-13 09:30:00-04:00,100026.39999389648,98290.20004272461,0.0
2023-05-15 09:30:00-04:00,100010.10009765625,98290.20004272461,-0.00016295594204362995
2023-05-16 09:30:00-04:00,100007.30010986328,98290.20004272461,-2.7997050200290197e-05
2023-05-17 09:30:00-04:00,100020.20004272461,98290.20004272461,0.00012898991220788858
2023-05-18 09:30:00-04:00,100054.1000366211,98290.20004272461,0.0003389314746622407
2023-05-19 09:30:00-04:00,100054.1000366211,98290.20004272461,0.0
2023-05-20 09:30:00-04:00,100054.1000366211,98290.20004272461,0.0
2023-05-22 09:30:00-04:00,100021.50009155273,98290.20004272461,-0.0003258231802237832
2023-05-23 09:30:00-04:00,100001.10000610352,98290.20004272461,-0.00020395700354969293
2023-05-24 09:30:00-04:00,100014.3000793457,98290.20004272461,0.00013199928042162412
2023-05-25 09:30:00-04:00,100023.4001159668,98290.20004272461,9.098735494705856e-05
2023-05-26 09:30:00-04:00,100023.4001159668,98290.20004272461,0.0
2023-05-27 09:30:00-04:00,100023.4001159668,98290.20004272461,0.0
2023-05-30 09:30:00-04:00,100063.50006103516,98290.20004272461,0.0004009056382994203
2023-05-31 09:30:00-04:00,100067.20001220703,98290.20004272461,3.6976031915880725e-05
2023-06-01 09:30:00-04:00,100100.50003051758,98290.20004272461,0.0003327765572183061
2023-06-02 09:30:00-04:00,100100.50003051758,98290.20004272461,0.0
2023-06-03 09:30:00-04:00,100100.50003051758,98290.20004272461,0.0
2023-06-05 09:30:00-04:00,100089.90005493164,98290.20004272461,-0.00010589333302735149
2023-06-06 09:30:00-04:00,100074.60006713867,98290.20004272461,-0.00015286245449908087
2023-06-07 09:30:00-04:00,100069.19998168945,98290.20004272461,-5.396059984852375e-05
2023-06-08 09:30:00-04:00,100105.20004272461,98290.20004272461,0.00035975166226709376
2023-06-09 09:30:00-04:00,100105.20004272461,98290.20004272461,0.0
2023-06-10 09:30:00-04:00,100105.20004272461,98290.20004272461,0.0
2023-06-12 09:30:00-04:00,100118.20007324219,98290.20004272461,0.00012986368852008212
2023-06-13 09:30:00-04:00,100123.89999389648,98290.20004272461,5.693191298017375e-05
2023-06-14 09:30:00-04:00,100129.80010986328,98290.20004272461,5.892814769659083e-05
2023-06-15 09:30:00-04:00,100157.5,98290.20004272461,0.00027663982257353226
2023-06-16 09:30:00-04:00,100157.5,98290.20004272461,0.0
2023-06-17 09:30:00-04:00,100157.5,98290.20004272461,0.0
2023-06-20 09:30:00-04:00,100139.19998168945,98290.20004272461,-0.00018271241105805025
2023-06-21 09:30:00-04:00,100127.60009765625,98290.20004272461,-0.00011583759442179709
2023-06-22 09:30:00-04:00,100145.70007324219,98290.20004272461,0.0001807690943185225
2023-06-23 09:30:00-04:00,100145.70007324219,98290.20004272461,0.0
2023-06-24 09:30:00-04:00,100145.70007324219,98290.20004272461,0.0
2023-06-26 09:30:00-04:00,100149.1000366211,98290.20004272461,3.3950168368823697e-05
2023-06-27 09:30:00-04:00,100169.49996948242,98290.20004272461,0.00020369561837174643
2023-06-28 09:30:00-04:00,100181.00006103516,98290.20004272461,0.00011480631885185666
2023-06-29 09:30:00-04:00,100206.50009155273,98290.20004272461,0.00025453958836552104
2023-06-30 09:30:00-04:00,100206.50009155273,98290.20004272461,0.0
2023-07-01 09:30:00-04:00,100206.50009155273,98290.20004272461,0.0
2023-07-03 09:30:00-04:00,100228.00003051758,98290.20004272461,0.0002145563306292786
2023-07-04 09:30:00-04:00,100205.9001159668,98290.20004272461,-0.00022049641361743255
2023-07-05 09:30:00-04:00,100188.60000610352,98290.20004272461,-0.0001726456210987548
2023-07-06 09:30:00-04:00,100204.3000793457,98290.20004272461,0.00015670518643062792
2023-07-07 09:30:00-04:00,100204.3000793457,98290.20004272461,0.0
2023-07-08 09:30:00-04:00,100204.3000793457,98290.20004272461,0.0
2023-07-10 09:30:00-04:00,100181.8000793457,98290.20004272461,-0.00022454126202353653
2023-07-11 09:30:00-04:00,100186.99996948242,98290.20004272461,5.1904538874270045e-05
2023-07-12 09:30:00-04:00,100195.20004272461,98290.20004272461,8.184767729035869e-05
2023-07-13 09:30:00-04:00,100192.5,98290.20004272461,-2.6947825080059218e-05
2023-07-14 09:30:00-04:00,100192.5,98290.20004272461,0.0
2023-07-15 09:30:00-04:00,100192.5,98290.20004272461,0.0
2023-07-17 09:30:00-04:00,100223.70010375977,98290.20004272461,0.0003114015895377964
2023-07-18 09:30:00-04:00,100221.20010375977,98290.20004272461,-2.4944199799148414e-05
2023-07-19 09:30:00-04:00,100241.10000610352,98290.20004272461,0.00019855980893401792
2023-07-20 09:30:00-04:00,100231.20010375977,98290.20004272461,-9.876091087535066e-05
2023-07-21 09:30:00-04:00,100231.20010375977,98290.20004272461,0.0
2023-07-22 09:30:00-04:00,100231.20010375977,98290.20004272461,0.0
2023-07-24 09:30:00-04:00,100223.50006103516,98290.20004272461,-7.682281282317405e-05
2023-07-25 09:30:00-04:00,100226.90002441406,98290.20004272461,3.392381404387912e-05
2023-07-26 09:30:00-04:00,100250.40008544922,98290.20004272461,0.00023446860103848444
2023-07-27 09:30:00-04:00,100236.90002441406,98290.20004272461,-0.00013466341305024
2023-07-28 09:30:00-04:00,100236.90002441406,98290.20004272461,0.0
2023-07-29 09:30:00-04:00,100236.90002441406,98290.20004272461,0.0
2023-07-31 09:30:00-04:00,100252.60009765625,98290.20004272461,0.00015662967667950944
2023-08-01 09:30:00-04:00,100240.59997558594,98290.20004272461,-0.00011969886126272922
2023-08-02 09:30:00-04:00,100205.9001159668,98290.20004272461,-0.0003461657215498848
2023-08-03 09:30:00-04:00,100145.40008544922,98290.20004272461,-0.0006037571684657239
2023-08-04 09:30:00-04:00,100145.40008544922,98290.20004272461,0.0
2023-08-05 09:30:00-04:00,100145.40008544922,98290.20004272461,0.0
2023-08-07 09:30:00-04:00,100087.10006713867,98290.20004272461,-0.0005821537310830571
2023-08-08 09:30:00-04:00,100098.89999389648,98290.20004272461,0.00011789657957805844
2023-08-09 09:30:00-04:00,100085.0,98290.20004272461,-0.00013886260385809202
2023-08-10 09:30:00-04:00,100063.4001159668,98290.20004272461,-0.0002158153972443566
2023-08-11 09:30:00-04:00,100063.4001159668,98290.20004272461,0.0
2023-08-12 09:30:00-04:00,100063.4001159668,98290.20004272461,0.0
2023-08-14 09:30:00-04:00,100079.00009155273,98290.20004272461,0.0001559009144986856
2023-08-15 09:30:00-04:00,100061.50009155273,98290.20004272461,-0.00017486185897130913
2023-08-16 09:30:00-04:00,100061.6000366211,98290.20004272461,9.988363982582626e-07
2023-08-17 09:30:00-04:00,100013.20007324219,98290.20004272461,-0.00048370167338107617
2023-08-18 09:30:00-04:00,100013.20007324219,98290.20004272461,0.0
2023-08-19 09:30:00-04:00,100013.20007324219,98290.20004272461,0.0
2023-08-21 09:30:00-04:00,100060.80001831055,98290.20004272461,0.00047593662670020187
2023-08-22 09:30:00-04:00,100075.40008544922,98290.20004272461,0.0001459119568902878
2023-08-23 09:30:00-04:00,100096.90002441406,98290.20004272461,0.0002148374020636279
2023-08-24 09:30:00-04:00,100064.00009155273,98290.20004272461,-0.0003286808368021532
2023-08-25 09:30:00-04:00,100064.00009155273,98290.20004272461,0.0
2023-08-26 09:30:00-04:00,100064.00009155273,98290.20004272461,0.0
2023-08-28 09:30:00-04:00,100087.20001220703,98290.20004272461,0.00023185082180465777
2023-08-29 09:30:00-04:00,100139.60006713867,98290.20004272461,0.0005235440188680052
2023-08-30 09:30:00-04:00,100168.60000610352,98290.20004272461,0.00028959511467396837
2023-08-31 09:30:00-04:00,100185.10009765625,98290.20004272461,0.00016472319221527698
2023-09-01 09:30:00-04:00,100185.10009765625,98290.20004272461,0.0
2023-09-02 09:30:00-04:00,100185.10009765625,98290.20004272461,0.0
2023-09-05 09:30:00-04:00,100174.19998168945,98290.20004272461,-0.00010879977118527506
2023-09-06 09:30:00-04:00,100041.99996948242,98290.20004272461,-0.0013197012028166588
2023-09-07 09:30:00-04:00,100073.70010375977,98290.20004272461,0.00031686825820176345
2023-09-08 09:30:00-04:00,100073.70010375977,98290.20004272461,0.0
2023-09-09 09:30:00-04:00,100073.70010375977,98290.20004272461,0.0
2023-09-11 09:30:00-04:00,100085.10009765625,98290.20004272461,0.00011391598276744297
2023-09-12 09:30:00-04:00,100055.29998779297,98290.20004272461,-0.00029774771503654485
2023-09-13 09:30:00-04:00,100030.20004272461,98290.20004272461,-0.00025086072473345933
2023-09-14 09:30:00-04:00,100055.0,98290.20004272461,0.0002479246993887241
2023-09-15 09:30:00-04:00,100055.0,98290.20004272461,0.0
2023-09-16 09:30:00-04:00,100055.0,98290.20004272461,0.0
2023-09-18 09:30:00-04:00,100065.40008544922,98290.20004272461,0.00010394368546529087
2023-09-19 09:30:00-04:00,100082.79998779297,98290.20004272461,0.00017388530230122434
2023-09-20 09:30:00-04:00,100035.70007324219,98290.20004272461,-0.00047060948091504073
2023-09-21 09:30:00-04:00,100036.90002441406,98290.20004272461,1.1995229413086506e-05
2023-09-22 09:30:00-04:00,100036.90002441406,98290.20004272461,0.0
2023-09-23 09:30:00-04:00,100036.90002441406,98290.20004272461,0.0
2023-09-25 09:30:00-04:00,100038.4001159668,98290.20004272461,1.4995382227711573e-05
2023-09-26 09:30:00-04:00,100016.39999389648,98290.20004272461,-0.0002199167724075135
2023-09-27 09:30:00-04:00,99983.60000610352,98290.20004272461,-0.0003279460947901436
2023-09-28 09:30:00-04:00,100010.40008544922,98290.20004272461,0.00026804475278008333
2023-09-29 09:30:00-04:00,100010.40008544922,98290.20004272461,0.0
2023-09-30 09:30:00-04:00,100010.40008544922,98290.20004272461,0.0
2023-10-02 09:30:00-04:00,100012.79998779297,98290.20004272461,2.399652777818062e-05
2023-10-03 09:30:00-04:00,100001.10000610352,98290.20004272461,-0.00011698484284894395
2023-10-04 09:30:00-04:00,100028.09997558594,98290.20004272461,0.0002699967248438462
2023-10-05 09:30:00-04:00,100028.20007324219,98290.20004272461,1.0006953672370145e-06
2023-10-06 09:30:00-04:00,100028.20007324219,98290.20004272461,0.0
2023-10-07 09:30:00-04:00,100028.20007324219,98290.20004272461,0.0
2023-10-09 09:30:00-04:00,100071.20010375977,98290.20004272461,0.00042987907896074873
2023-10-10 09:30:00-04:00,100072.20001220703,98290.20004272461,9.991970179479281e-06
2023-10-11 09:30:00-04:00,100090.9001159668,98290.20004272461,0.00018686612023599558
2023-10-12 09:30:00-04:00,100104.40002441406,98290.20004272461,0.0001348764815944925
2023-10-13 09:30:00-04:00,100104.40002441406,98290.20004272461,0.0
2023-10-14 09:30:00-04:00,100104.40002441406,98290.20004272461,0.0
2023-10-16 09:30:00-04:00,100056.69998168945,98290.20004272461,-0.00047650295804158027
2023-10-17 09:30:00-04:00,100046.00006103516,98290.20004272461,-0.00010693857239196802
2023-10-18 09:30:00-04:00,100050.59997558594,98290.20004272461,4.597799560168703e-05
2023-10-19 09:30:00-04:00,100043.30001831055,98290.20004272461,-7.296265366896204e-05
2023-10-20 09:30:00-04:00,100043.30001831055,98290.20004272461,0.0
2023-10-21 09:30:00-04:00,100043.30001831055,98290.20004272461,0.0
2023-10-23 09:30:00-04:00,100020.70007324219,98290.20004272461,-0.0002259016352341714
2023-10-24 09:30:00-04:00,100009.00009155273,98290.20004272461,-0.00011697560285905961
2023-10-25 09:30:00-04:00,99993.89999389648,98290.20004272461,-0.0001509873875593648
2023-10-26 09:30:00-04:00,99959.3000793457,98290.20004272461,-0.0003460202527643119
2023-10-27 09:30:00-04:00,99959.3000793457,98290.20004272461,0.0
2023-10-28 09:30:00-04:00,99959.3000793457,98290.20004272461,0.0
2023-10-30 09:30:00-04:00,99983.70010375977,98290.20004272461,0.00024409959248106183
2023-10-31 09:30:00-04:00,100000.20004272461,98290.20004272461,0.0001650262887622489
2023-11-01 09:30:00-04:00,100045.40008544922,98290.20004272461,0.0004519995230538587
2023-11-02 09:30:00-04:00,100032.60009765625,98290.20004272461,-0.00012794179224673297
2023-11-03 09:30:00-04:00,100032.60009765625,98290.20004272461,0.0
2023-11-04 09:30:00-04:00,100032.60009765625,96547.79998779297,0.0
2023-11-06 09:30:00-05:00,100075.40008544922,96547.79998779297,0.00042786039502318296
2023-11-07 09:30:00-05:00,100131.3998413086,96547.79998779297,0.0005595756380845085
2023-11-08 09:30:00-05:00,100194.80010986328,96547.79998779297,0.0006331707002515952
2023-11-09 09:30:00-05:00,100207.00012207031,96547.79998779297,0.00012176292775323283
2023-11-10 09:30:00-05:00,100227.20001220703,96547.79998779297,0.00020158162715300243
2023-11-11 09:30:00-05:00,100227.20001220703,96547.79998779297,0.0
2023-11-13 09:30:00-05:00,100269.00013427735,96552.59998779297,0.0004170536747032383
2023-11-14 09:30:00-05:00,100306.59992675782,96552.59998779297,0.0003749892033442226
2023-11-15 09:30:00-05:00,100309.60010986328,96552.59998779297,2.9910126628340805e-05
2023-11-16 09:30:00-05:00,100344.00013427735,96552.59998779297,0.0003429385061488599
2023-11-17 09:30:00-05:00,100357.59998779297,96552.59998779297,0.00013553230384899528
2023-11-18 09:30:00-05:00,100357.59998779297,96552.59998779297,0.0
2023-11-20 09:30:00-05:00,100350.39997558594,96552.59998779297,-7.17435670831712e-05
2023-11-21 09:30:00-05:00,100380.80006103516,96552.59998779297,0.0003029393550659787
2023-11-22 09:30:00-05:00,100382.40009765625,96552.59998779297,1.5939667945774616e-05
2023-11-23 09:30:00-05:00,100382.40009765625,96552.59998779297,0.0
2023-11-24 09:30:00-05:00,100369.99989013672,96552.59998779297,-0.0001235296975113931
2023-11-25 09:30:00-05:00,100369.99989013672,96552.59998779297,0.0
2023-11-27 09:30:00-05:00,100350.99995117188,96552.59998779297,-0.00018929898361697006
2023-11-28 09:30:00-05:00,100348.19996337891,96552.59998779297,-2.790194212642927e-05
2023-11-29 09:30:00-05:00,100370.59986572266,96552.59998779297,0.00022322176533240423
2023-11-30 09:30:00-05:00,100349.39991455078,96552.59998779297,-0.00021121674275370594
2023-12-01 09:30:00-05:00,100359.20002441407,96552.59998779297,9.765987511256569e-05
2023-12-02 09:30:00-05:00,100359.20002441407,96552.59998779297,0.0
2023-12-04 09:30:00-05:00,100352.19990234375,96552.59998779297,-6.975067625702991e-05
2023-12-05 09:30:00-05:00,100356.80012207032,96552.59998779297,4.584074620228584e-05
2023-12-06 09:30:00-05:00,100441.59992675782,96552.59998779297,0.000844983145978695
2023-12-07 09:30:00-05:00,100425.20008544922,96552.59998779297,-0.00016327738029409122
2023-12-08 09:30:00-05:00,100436.59992675782,96552.59998779297,0.00011351574404527831
2023-12-09 09:30:00-05:00,100436.59992675782,96552.59998779297,0.0
2023-12-11 09:30:00-05:00,100414.8,96552.59998779297,-0.00021705162036256276
2023-12-12 09:30:00-05:00,100414.20002441407,96552.59998779297,-5.974971676869778e-06
2023-12-13 09:30:00-05:00,100454.39991455078,96552.59998779297,0.0004003406901309514
2023-12-14 09:30:00-05:00,100513.00007324219,96552.59998779297,0.0005833508411901001
2023-12-15 09:30:00-05:00,100503.19996337891,96552.59998779297,-9.750091884774825e-05
2023-12-16 09:30:00-05:00,100503.19996337891,96552.59998779297,0.0
2023-12-18 09:30:00-05:00,100474.39991455078,96552.59998779297,-0.00028655852588399533
2023-12-19 09:30:00-05:00,100475.80006103516,96552.59998779297,1.3935355529071103e-05
2023-12-20 09:30:00-05:00,100490.59986572266,96552.59998779297,0.0001472972066758338
2023-12-21 09:30:00-05:00,100474.60010986328,96552.59998779297,-0.00015921644293848125
2023-12-22 09:30:00-05:00,100456.1998413086,96552.59998779297,-0.00018313353359522555
2023-12-23 09:30:00-05:00,100456.1998413086,96552.59998779297,0.0
2023-12-26 09:30:00-05:00,100424.8,96552.59998779297,-0.00031257245802840394
2023-12-27 09:30:00-05:00,100402.40009765625,96552.59998779297,-0.00022305150066270762
2023-12-28 09:30:00-05:00,100435.39997558594,96552.59998779297,0.0003286761860035181
2023-12-29 09:30:00-05:00,100430.59986572266,96552.59998779297,-4.779300788815277e-05
2023-12-30 09:30:00-05:00,100430.59986572266,96552.59998779297,0.0
