datetime,portfolio_value,cash,return
2023-05-01 09:30:00-04:00,100000.0,100000.0,
2023-05-02 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-03 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-04 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-05 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-06 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-08 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-09 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-10 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-11 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-12 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-13 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-15 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-16 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-17 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-18 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-19 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-20 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-22 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-23 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-24 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-25 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-26 09:30:00-04:00,99936.69982910156,96147.69989013672,-0.0006330017089843931
2023-05-27 09:30:00-04:00,99936.69982910156,96147.69989013672,0.0
2023-05-30 09:30:00-04:00,100207.20001220703,96147.69989013672,0.002706715186393316
2023-05-31 09:30:00-04:00,100096.49993896484,96147.69989013672,-0.0011047117695006659
2023-06-01 09:30:00-04:00,99996.6000366211,96147.69989013672,-0.0009980359193844102
2023-06-02 09:30:00-04:00,100157.39990234375,96147.69989013672,0.001608053330450998
2023-06-03 09:30:00-04:00,100157.39990234375,96147.69989013672,0.0
2023-06-05 09:30:00-04:00,100038.59985351562,96147.69989013672,-0.0011861335152865138
2023-06-06 09:30:00-04:00,100030.6997680664,96147.69989013672,-7.89703720442958e-05
2023-06-07 09:30:00-04:00,100039.19982910156,96147.69989013672,8.497452336997391e-05
2023-06-08 09:30:00-04:00,99920.09979248047,96147.69989013672,-0.0011905336790433152
2023-06-09 09:30:00-04:00,100051.3998413086,96147.69989013672,0.0013140504172914902
2023-06-10 09:30:00-04:00,100051.3998413086,96147.69989013672,0.0
2023-06-12 09:30:00-04:00,100067.69989013672,96147.69989013672,0.00016291674933066602
2023-06-13 09:30:00-04:00,100166.29974365234,96147.69989013672,0.0009853314668357704
2023-06-14 09:30:00-04:00,100230.09979248047,96147.69989013672,0.0006369412566042953
2023-06-15 09:30:00-04:00,100407.89978027344,96147.69989013672,0.0017739180960718581
2023-06-16 09:30:00-04:00,100492.69989013672,96147.69989013672,0.0008445561559284886
2023-06-17 09:30:00-04:00,100492.69989013672,96147.69989013672,0.0
2023-06-20 09:30:00-04:00,100447.5,96147.69989013672,-0.00044978282189789276
2023-06-21 09:30:00-04:00,100497.79998779297,96147.69989013672,0.0005007589814876034
2023-06-22 09:30:00-04:00,100372.99987792969,96147.69989013672,-0.0012418193221984675
2023-06-23 09:30:00-04:00,100394.1000366211,96147.69989013672,0.00021021747598526375
2023-06-24 09:30:00-04:00,100394.1000366211,96147.69989013672,0.0
2023-06-26 09:30:00-04:00,100393.79974365234,96147.69989013672,-2.991141597408209e-06
2023-06-27 09:30:00-04:00,100227.59979248047,96147.69989013672,-0.0016554802347978903
2023-06-28 09:30:00-04:00,100213.69995117188,96147.69989013672,-0.00013868277138606722
2023-06-29 09:30:00-04:00,100303.49975585938,96147.69989013672,0.0008960831176900719
2023-06-30 09:30:00-04:00,100315.6997680664,96147.69989013672,0.00012163097236617126
2023-07-01 09:30:00-04:00,100315.6997680664,96147.69989013672,0.0
2023-07-03 09:30:00-04:00,100399.40002441406,96147.69989013672,0.0008343684641702875
2023-07-04 09:30:00-04:00,100399.40002441406,96147.69989013672,0.0
2023-07-05 09:30:00-04:00,100361.19995117188,96147.69989013672,-0.0003804810908520917
2023-07-06 09:30:00-04:00,100332.09991455078,96147.69989013672,-0.0002899530559145047
2023-07-07 09:30:00-04:00,100379.89990234375,96147.69989013672,0.0004764176951710386
2023-07-08 09:30:00-04:00,100379.89990234375,96147.69989013672,0.0
2023-07-10 09:30:00-04:00,100413.3999633789,96147.69989013672,0.0003337327599224338
2023-07-11 09:30:00-04:00,100395.79986572266,96147.69989013672,-0.000175276384055012
2023-07-12 09:30:00-04:00,100450.99975585938,96147.69989013672,0.0005498227038436276
2023-07-13 09:30:00-04:00,100599.49981689453,96147.69989013672,0.0014783333306396251
2023-07-14 09:30:00-04:00,100805.99975585938,96147.69989013672,0.002052693495899094
2023-07-15 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-17 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-18 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-19 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-20 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-21 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-22 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-24 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-25 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-26 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-27 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-28 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-29 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-07-31 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-01 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-02 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-03 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-04 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-05 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-07 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-08 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-09 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-10 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-11 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-12 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-14 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-15 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-16 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-17 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-18 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-19 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-21 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-22 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-23 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-24 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-25 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-26 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-28 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-29 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-30 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-08-31 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-01 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-02 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-05 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-06 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-07 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-08 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-09 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-11 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-12 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-13 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-14 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-15 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-16 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-18 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-19 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-20 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-21 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-22 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-23 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-25 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-26 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-27 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-28 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-29 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-09-30 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-02 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-03 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-04 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-05 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-06 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-07 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-09 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-10 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-11 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-12 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-13 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-14 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-16 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-17 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-18 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-19 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-20 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-21 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-23 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-24 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-25 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-26 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-27 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-28 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-30 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-10-31 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-11-01 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-11-02 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-11-03 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-11-04 09:30:00-04:00,100805.99975585938,100805.99975585938,0.0
2023-11-06 09:30:00-05:00,100805.99975585938,100805.99975585938,0.0
2023-11-07 09:30:00-05:00,100805.99975585938,100805.99975585938,0.0
2023-11-08 09:30:00-05:00,100805.99975585938,100805.99975585938,0.0
2023-11-09 09:30:00-05:00,100805.99975585938,100805.99975585938,0.0
